"id","exam_id","module_type","question_number","question_type","difficulty_level","question_markdown_backup","question_image_url","options_markdown_backup","correct_answer","explanation_markdown_backup","points","topic_tags","created_at","updated_at","table_data","correct_answers","content_format","question_html","options_html","explanation_html","question_text","options","explanation","html_migration_status","deleted_at"
"aa058cbb-8cc6-4811-a3a2-d4abfd2cb384","0ffab8ab-2882-4339-b90f-c156abe09b32","english1","11","multiple_choice","medium","The Age of Innocence is a 1920 novel by Edith Wharton set in the 1870s in the northeastern United States. In the novel, Newland Archer and May Welland have just been married. They are spending a summer with May's relatives in Newport, Rhode Island. May is puzzled by Newland's lack of enthusiasm for Newport. _____","","{""A"":""\""The Newport Archery Club always held its August meeting at the Beauforts.\"""",""B"":""\""[May] represented peace, stability, comradeship, and the steadying sense of an inescapable duty.\"""",""C"":""\""May herself could not understand [Newland's] obscure reluctance to fall in with so reasonable and pleasant a way of spending the summer.\"""",""D"":""\""[Newland] had the feeling of unexplained excitement with which, on half-holidays at school, he used to start off into the unknown.\""""}","C","","1","[""reading comprehension"",""textual analysis""]","2025-08-10T03:00:26.057922+00:00","2025-09-06T00:15:22.123042+00:00","","","markdown","<p>The Age of Innocence is a 1920 novel by Edith Wharton set in the 1870s in the northeastern United States. In the novel, Newland Archer and May Welland have just been married. They are spending a summer with May&#39;s relatives in Newport, Rhode Island. May is puzzled by Newland&#39;s lack of enthusiasm for Newport. <span class=""fill-blank"" style=""display: inline-block; border-bottom: 1px solid #000; width: 60px; height: 1.2em;""></span></p>","{""A"":""\""The Newport Archery Club always held its August meeting at the Beauforts.\"""",""B"":""\""[May] represented peace, stability, comradeship, and the steadying sense of an inescapable duty.\"""",""C"":""\""May herself could not understand [Newland's] obscure reluctance to fall in with so reasonable and pleasant a way of spending the summer.\"""",""D"":""\""[Newland] had the feeling of unexplained excitement with which, on half-holidays at school, he used to start off into the unknown.\""""}","","<p>The Age of Innocence is a 1920 novel by Edith Wharton set in the 1870s in the northeastern United States. In the novel, Newland Archer and May Welland have just been married. They are spending a summer with May&#39;s relatives in Newport, Rhode Island. May is puzzled by Newland&#39;s lack of enthusiasm for Newport. <span class=""fill-blank"" style=""display: inline-block; border-bottom: 1px solid #000; width: 60px; height: 1.2em;""></span></p>","{""A"":""\""The Newport Archery Club always held its August meeting at the Beauforts.\"""",""B"":""\""[May] represented peace, stability, comradeship, and the steadying sense of an inescapable duty.\"""",""C"":""\""May herself could not understand [Newland's] obscure reluctance to fall in with so reasonable and pleasant a way of spending the summer.\"""",""D"":""\""[Newland] had the feeling of unexplained excitement with which, on half-holidays at school, he used to start off into the unknown.\""""}","","converted",""
"b4f1b20e-a163-4590-a870-35ffa492ef45","0ffab8ab-2882-4339-b90f-c156abe09b32","english1","13","multiple_choice","medium","Women Judges and Magistrates on the High Courts, 1980-2010

A report from an international organization that monitors the numbers of women serving as judges or magistrates on various nations' highest courts, such as the Supreme Court of Justice in Mexico and the Supreme Court at the Philippines, found that the overall trend is toward more women serving on the high courts in 2010 than in 1980. For example, none of the countries in the graph had more than 2 women in those positions in 1980, but _____","","{""A"":""in 2010, Peru had 3 women on its high courts, the Philippines had 3, and Mexico had 3."",""B"":""the increase in the number of women on the high courts from 1980 to 2010 in Peru was greater than that in either the Philippines or Mexico."",""C"":""neither Peru nor the Philippines saw a reduction in the women on their high courts in any of the years shown on the graph, but Mexico did after 1990."",""D"":""Mexico had 2 women on its high courts in 1980 and 3 in 2010.""}","A","","1","[""data analysis"",""graph interpretation""]","2025-08-10T03:00:26.057922+00:00","2025-09-06T00:15:22.675063+00:00","","","markdown","<p>Women Judges and Magistrates on the High Courts, 1980-2010</p><br><p>A report from an international organization that monitors the numbers of women serving as judges or magistrates on various nations&#39; highest courts, such as the Supreme Court of Justice in Mexico and the Supreme Court at the Philippines, found that the overall trend is toward more women serving on the high courts in 2010 than in 1980. For example, none of the countries in the graph had more than 2 women in those positions in 1980, but <span class=""fill-blank"" style=""display: inline-block; border-bottom: 1px solid #000; width: 60px; height: 1.2em;""></span></p>","{""A"":""in 2010, Peru had 3 women on its high courts, the Philippines had 3, and Mexico had 3."",""B"":""the increase in the number of women on the high courts from 1980 to 2010 in Peru was greater than that in either the Philippines or Mexico."",""C"":""neither Peru nor the Philippines saw a reduction in the women on their high courts in any of the years shown on the graph, but Mexico did after 1990."",""D"":""Mexico had 2 women on its high courts in 1980 and 3 in 2010.""}","","<p>Women Judges and Magistrates on the High Courts, 1980-2010</p><br><p>A report from an international organization that monitors the numbers of women serving as judges or magistrates on various nations&#39; highest courts, such as the Supreme Court of Justice in Mexico and the Supreme Court at the Philippines, found that the overall trend is toward more women serving on the high courts in 2010 than in 1980. For example, none of the countries in the graph had more than 2 women in those positions in 1980, but <span class=""fill-blank"" style=""display: inline-block; border-bottom: 1px solid #000; width: 60px; height: 1.2em;""></span></p>","{""A"":""in 2010, Peru had 3 women on its high courts, the Philippines had 3, and Mexico had 3."",""B"":""the increase in the number of women on the high courts from 1980 to 2010 in Peru was greater than that in either the Philippines or Mexico."",""C"":""neither Peru nor the Philippines saw a reduction in the women on their high courts in any of the years shown on the graph, but Mexico did after 1990."",""D"":""Mexico had 2 women on its high courts in 1980 and 3 in 2010.""}","","converted",""
"b2a08f5a-f5ac-469d-b290-c52af0f8bfc2","0ffab8ab-2882-4339-b90f-c156abe09b32","english1","19","multiple_choice","medium","Researchers Tammy Kernodle and Paul Austerlitz have lent their expertise on Black history and music to an important new project: Carnegie Hall's Timeline of African American Music, a digital resource that _____ text and music clips, traces the history of specific musical genres (such as funk and swing).","","{""A"":""integrates"",""B"":""is integrating"",""C"":""integrating"",""D"":""has integrated""}","A","","1","[""grammar"",""verb tense""]","2025-08-10T03:01:06.202498+00:00","2025-09-06T00:15:24.63714+00:00","","","markdown","<p>Researchers Tammy Kernodle and Paul Austerlitz have lent their expertise on Black history and music to an important new project: Carnegie Hall&#39;s Timeline of African American Music, a digital resource that <span class=""fill-blank"" style=""display: inline-block; border-bottom: 1px solid #000; width: 60px; height: 1.2em;""></span> text and music clips, traces the history of specific musical genres (such as funk and swing).</p>","{""A"":""integrates"",""B"":""is integrating"",""C"":""integrating"",""D"":""has integrated""}","","<p>Researchers Tammy Kernodle and Paul Austerlitz have lent their expertise on Black history and music to an important new project: Carnegie Hall&#39;s Timeline of African American Music, a digital resource that <span class=""fill-blank"" style=""display: inline-block; border-bottom: 1px solid #000; width: 60px; height: 1.2em;""></span> text and music clips, traces the history of specific musical genres (such as funk and swing).</p>","{""A"":""integrates"",""B"":""is integrating"",""C"":""integrating"",""D"":""has integrated""}","","converted",""
"beeb0dec-8f00-490e-bde4-516d2830e992","0ffab8ab-2882-4339-b90f-c156abe09b32","english2","22","multiple_choice","medium","Textile artist Amber Joy Greenidge-Sabral wanted to avoid using harsh synthetic dyes that could be damaging to the environment. _____ she began experimenting with more environmentally friendly natural dye methods, using organic materials like prairie parsley and weld herb for their natural red and yellow colors.","","{""A"":""With this in mind,"",""B"":""To sum up,"",""C"":""Nevertheless,"",""D"":""In actuality,""}","A","","1","[""grammar"",""transitions""]","2025-08-10T04:49:23.930122+00:00","2025-09-06T00:15:25.710232+00:00","","","markdown","<p>Textile artist Amber Joy Greenidge-Sabral wanted to avoid using harsh synthetic dyes that could be damaging to the environment. <span class=""fill-blank"" style=""display: inline-block; border-bottom: 1px solid #000; width: 60px; height: 1.2em;""></span> she began experimenting with more environmentally friendly natural dye methods, using organic materials like prairie parsley and weld herb for their natural red and yellow colors.</p>","{""A"":""With this in mind,"",""B"":""To sum up,"",""C"":""Nevertheless,"",""D"":""In actuality,""}","","<p>Textile artist Amber Joy Greenidge-Sabral wanted to avoid using harsh synthetic dyes that could be damaging to the environment. <span class=""fill-blank"" style=""display: inline-block; border-bottom: 1px solid #000; width: 60px; height: 1.2em;""></span> she began experimenting with more environmentally friendly natural dye methods, using organic materials like prairie parsley and weld herb for their natural red and yellow colors.</p>","{""A"":""With this in mind,"",""B"":""To sum up,"",""C"":""Nevertheless,"",""D"":""In actuality,""}","","converted",""
"8efce373-b6c6-4c56-9a5b-dd64da798d35","0ffab8ab-2882-4339-b90f-c156abe09b32","english1","15","multiple_choice","medium","Light of Truth is a bronze and marble sculpture by artist Richard Hunt. It honors civil rights icon Ida B. Wells. The sculpture _____ in a tree-lined plaza in Chicago, just a few blocks from where Wells lived.","","{""A"":""were standing"",""B"":""have been standing"",""C"":""stands"",""D"":""are standing""}","C","","1","[""grammar"",""subject-verb agreement""]","2025-08-10T03:01:06.202498+00:00","2025-09-06T00:15:23.358458+00:00","","","markdown","<p>Light of Truth is a bronze and marble sculpture by artist Richard Hunt. It honors civil rights icon Ida B. Wells. The sculpture <span class=""fill-blank"" style=""display: inline-block; border-bottom: 1px solid #000; width: 60px; height: 1.2em;""></span> in a tree-lined plaza in Chicago, just a few blocks from where Wells lived.</p>","{""A"":""were standing"",""B"":""have been standing"",""C"":""stands"",""D"":""are standing""}","","<p>Light of Truth is a bronze and marble sculpture by artist Richard Hunt. It honors civil rights icon Ida B. Wells. The sculpture <span class=""fill-blank"" style=""display: inline-block; border-bottom: 1px solid #000; width: 60px; height: 1.2em;""></span> in a tree-lined plaza in Chicago, just a few blocks from where Wells lived.</p>","{""A"":""were standing"",""B"":""have been standing"",""C"":""stands"",""D"":""are standing""}","","converted",""
"fb882612-f83a-423a-94c6-89d8c45b381a","0ffab8ab-2882-4339-b90f-c156abe09b32","english1","16","multiple_choice","medium","Within Earth's biomes, there are four main types of desert: arid, semiarid, coastal, and cold. The Toughly _____ is classified as an arid desert.","","{""A"":""2,330,000 km², Arabian Desert."",""B"":""2,330,000 km², Arabian Desert"",""C"":""2,330,000 km² Arabian Desert."",""D"":""2,330,000 km² Arabian Desert""}","A","","1","[""grammar"",""punctuation""]","2025-08-10T03:01:06.202498+00:00","2025-09-06T00:15:23.68634+00:00","","","markdown","<p>Within Earth&#39;s biomes, there are four main types of desert: arid, semiarid, coastal, and cold. The Toughly <span class=""fill-blank"" style=""display: inline-block; border-bottom: 1px solid #000; width: 60px; height: 1.2em;""></span> is classified as an arid desert.</p>","{""A"":""2,330,000 km², Arabian Desert."",""B"":""2,330,000 km², Arabian Desert"",""C"":""2,330,000 km² Arabian Desert."",""D"":""2,330,000 km² Arabian Desert""}","","<p>Within Earth&#39;s biomes, there are four main types of desert: arid, semiarid, coastal, and cold. The Toughly <span class=""fill-blank"" style=""display: inline-block; border-bottom: 1px solid #000; width: 60px; height: 1.2em;""></span> is classified as an arid desert.</p>","{""A"":""2,330,000 km², Arabian Desert."",""B"":""2,330,000 km², Arabian Desert"",""C"":""2,330,000 km² Arabian Desert."",""D"":""2,330,000 km² Arabian Desert""}","","converted",""
"6c4eea8b-4da4-4bef-bf3f-ab33b41cadd8","0ffab8ab-2882-4339-b90f-c156abe09b32","english1","20","multiple_choice","medium","Today, the Michelin Guide is widely known as the arbiter of fine dining, but when it was created in 1900, it was not a book about restaurants. Brothers Andre and Edouard Michelin sought to increase profits for their tire company by encouraging their customers to drive across France, visiting the guide's recommended hotels and restaurants along the way. Nevertheless, the guide soon grew in scope and _____ its modest French caterers were replaced with some of the most esteemed restaurants from around the world, including Quintessence in Tokyo and Garum in Seoul.","","{""A"":""influence."",""B"":""influence and"",""C"":""influence, and"",""D"":""influence""}","C","","1","[""grammar"",""punctuation""]","2025-08-10T03:01:06.202498+00:00","2025-09-06T00:15:24.85651+00:00","","","markdown","<p>Today, the Michelin Guide is widely known as the arbiter of fine dining, but when it was created in 1900, it was not a book about restaurants. Brothers Andre and Edouard Michelin sought to increase profits for their tire company by encouraging their customers to drive across France, visiting the guide&#39;s recommended hotels and restaurants along the way. Nevertheless, the guide soon grew in scope and <span class=""fill-blank"" style=""display: inline-block; border-bottom: 1px solid #000; width: 60px; height: 1.2em;""></span> its modest French caterers were replaced with some of the most esteemed restaurants from around the world, including Quintessence in Tokyo and Garum in Seoul.</p>","{""A"":""influence."",""B"":""influence and"",""C"":""influence, and"",""D"":""influence""}","","<p>Today, the Michelin Guide is widely known as the arbiter of fine dining, but when it was created in 1900, it was not a book about restaurants. Brothers Andre and Edouard Michelin sought to increase profits for their tire company by encouraging their customers to drive across France, visiting the guide&#39;s recommended hotels and restaurants along the way. Nevertheless, the guide soon grew in scope and <span class=""fill-blank"" style=""display: inline-block; border-bottom: 1px solid #000; width: 60px; height: 1.2em;""></span> its modest French caterers were replaced with some of the most esteemed restaurants from around the world, including Quintessence in Tokyo and Garum in Seoul.</p>","{""A"":""influence."",""B"":""influence and"",""C"":""influence, and"",""D"":""influence""}","","converted",""
"adbd0e07-79e8-4313-a4fc-73141e1a5cfb","0ffab8ab-2882-4339-b90f-c156abe09b32","english1","22","multiple_choice","medium","Just as the state of Texas has a designated state flower, tree, and bird, it also has a state soil: Houston Black is a fitting choice for state soil, in large part because it can be found in abundance across the state. _____ it plays an important role in Texas's agricultural industry and is used to grow a variety of crops, like cotton and sorghum.","","{""A"":""Additionally,"",""B"":""At that time,"",""C"":""By contrast,"",""D"":""Alternatively,""}","A","","1","[""grammar"",""transitions""]","2025-08-10T03:01:06.202498+00:00","2025-09-06T00:15:25.604814+00:00","","","markdown","<p>Just as the state of Texas has a designated state flower, tree, and bird, it also has a state soil: Houston Black is a fitting choice for state soil, in large part because it can be found in abundance across the state. <span class=""fill-blank"" style=""display: inline-block; border-bottom: 1px solid #000; width: 60px; height: 1.2em;""></span> it plays an important role in Texas&#39;s agricultural industry and is used to grow a variety of crops, like cotton and sorghum.</p>","{""A"":""Additionally,"",""B"":""At that time,"",""C"":""By contrast,"",""D"":""Alternatively,""}","","<p>Just as the state of Texas has a designated state flower, tree, and bird, it also has a state soil: Houston Black is a fitting choice for state soil, in large part because it can be found in abundance across the state. <span class=""fill-blank"" style=""display: inline-block; border-bottom: 1px solid #000; width: 60px; height: 1.2em;""></span> it plays an important role in Texas&#39;s agricultural industry and is used to grow a variety of crops, like cotton and sorghum.</p>","{""A"":""Additionally,"",""B"":""At that time,"",""C"":""By contrast,"",""D"":""Alternatively,""}","","converted",""
"c1022f0f-6415-41dd-9f79-365afcbed0a3","0ffab8ab-2882-4339-b90f-c156abe09b32","english1","25","multiple_choice","medium","While researching a topic, a student has taken the following notes:\n• Asparagus is a vegetable that contains ascorbic acid, an essential nutrient for humans.\n• Every 100 grams (g) of asparagus contains 6 milligrams (mg) of ascorbic acid.\n• Many animals can make ascorbic acid in their bodies, but humans cannot.\n• Humans must get ascorbic acid from foods, including fruits and vegetables.\n• Ascorbic acid is also known as vitamin C.\n\nThe student wants to provide an example of a vegetable that contains vitamin C. Which choice most effectively uses relevant information from the notes to accomplish this goal?","","{""A"":""Humans cannot make ascorbic acid in their bodies, but they can get it from foods, such as vegetables, for example."",""B"":""Many animals can make ascorbic acid, which is also known as vitamin C, in their bodies, but humans cannot."",""C"":""Vitamin C, also known as ascorbic acid, can be found in asparagus as well as other vegetables."",""D"":""Since humans cannot make vitamin C in their bodies, they must get it from food.""}","C","","1","[""reading comprehension"",""synthesis""]","2025-08-10T03:01:38.751876+00:00","2025-09-06T00:15:26.39103+00:00","","","markdown","<p>While researching a topic, a student has taken the following notes:<br>• Asparagus is a vegetable that contains ascorbic acid, an essential nutrient for humans.<br>• Every 100 grams (g) of asparagus contains 6 milligrams (mg) of ascorbic acid.<br>• Many animals can make ascorbic acid in their bodies, but humans cannot.<br>• Humans must get ascorbic acid from foods, including fruits and vegetables.<br>• Ascorbic acid is also known as vitamin C.</p><br><p>The student wants to provide an example of a vegetable that contains vitamin C. Which choice most effectively uses relevant information from the notes to accomplish this goal?</p>","{""A"":""Humans cannot make ascorbic acid in their bodies, but they can get it from foods, such as vegetables, for example."",""B"":""Many animals can make ascorbic acid, which is also known as vitamin C, in their bodies, but humans cannot."",""C"":""Vitamin C, also known as ascorbic acid, can be found in asparagus as well as other vegetables."",""D"":""Since humans cannot make vitamin C in their bodies, they must get it from food.""}","","<p>While researching a topic, a student has taken the following notes:<br>• Asparagus is a vegetable that contains ascorbic acid, an essential nutrient for humans.<br>• Every 100 grams (g) of asparagus contains 6 milligrams (mg) of ascorbic acid.<br>• Many animals can make ascorbic acid in their bodies, but humans cannot.<br>• Humans must get ascorbic acid from foods, including fruits and vegetables.<br>• Ascorbic acid is also known as vitamin C.</p><br><p>The student wants to provide an example of a vegetable that contains vitamin C. Which choice most effectively uses relevant information from the notes to accomplish this goal?</p>","{""A"":""Humans cannot make ascorbic acid in their bodies, but they can get it from foods, such as vegetables, for example."",""B"":""Many animals can make ascorbic acid, which is also known as vitamin C, in their bodies, but humans cannot."",""C"":""Vitamin C, also known as ascorbic acid, can be found in asparagus as well as other vegetables."",""D"":""Since humans cannot make vitamin C in their bodies, they must get it from food.""}","","converted",""
"3bf85321-e0dd-4768-a07c-42b1af6a7273","0ffab8ab-2882-4339-b90f-c156abe09b32","english1","27","multiple_choice","medium","Since 1931, the New York Times (NYT) Best Sellers list has been one measure of The Crossover's success in the US.\n• Kwame Alexander and Diana Ross are Black authors who have reached the NYT Best Sellers list.\n• The Crossover is a children's book by Kwame Alexander.\n• It reached the NYT Best Sellers list on August 27, 2017.\n• Secrets of a Sparrow is a memoir by Diana Ross.\n• It reached the NYT Best Sellers list on November 21, 1993.\n\nWhich choice most effectively uses information from the given sentences to emphasize the different years in which the books reached the NYT Best Sellers list?","","{""A"":""Kwame Alexander and Diana Ross are both NYT best-selling authors."",""B"":""The Crossover and Secrets of a Sparrow are both books by Black authors that have reached the NYT Best Sellers list."",""C"":""Kwame Alexander's The Crossover and Diana Ross's Secrets of a Sparrow are both NYT best sellers, but the former is a children's book, whereas the latter is a memoir."",""D"":""The memoir Secrets of a Sparrow became an NYT best seller in 1993; The Crossover, a children's book, joined this list as well, but in 2017.""}","D","","1","[""reading comprehension"",""synthesis""]","2025-08-10T03:01:38.751876+00:00","2025-09-06T00:15:26.826274+00:00","","","markdown","<p>Since 1931, the New York Times (NYT) Best Sellers list has been one measure of The Crossover&#39;s success in the US.<br>• Kwame Alexander and Diana Ross are Black authors who have reached the NYT Best Sellers list.<br>• The Crossover is a children&#39;s book by Kwame Alexander.<br>• It reached the NYT Best Sellers list on August 27, 2017.<br>• Secrets of a Sparrow is a memoir by Diana Ross.<br>• It reached the NYT Best Sellers list on November 21, 1993.</p><br><p>Which choice most effectively uses information from the given sentences to emphasize the different years in which the books reached the NYT Best Sellers list?</p>","{""A"":""Kwame Alexander and Diana Ross are both NYT best-selling authors."",""B"":""The Crossover and Secrets of a Sparrow are both books by Black authors that have reached the NYT Best Sellers list."",""C"":""Kwame Alexander's The Crossover and Diana Ross's Secrets of a Sparrow are both NYT best sellers, but the former is a children's book, whereas the latter is a memoir."",""D"":""The memoir Secrets of a Sparrow became an NYT best seller in 1993; The Crossover, a children's book, joined this list as well, but in 2017.""}","","<p>Since 1931, the New York Times (NYT) Best Sellers list has been one measure of The Crossover&#39;s success in the US.<br>• Kwame Alexander and Diana Ross are Black authors who have reached the NYT Best Sellers list.<br>• The Crossover is a children&#39;s book by Kwame Alexander.<br>• It reached the NYT Best Sellers list on August 27, 2017.<br>• Secrets of a Sparrow is a memoir by Diana Ross.<br>• It reached the NYT Best Sellers list on November 21, 1993.</p><br><p>Which choice most effectively uses information from the given sentences to emphasize the different years in which the books reached the NYT Best Sellers list?</p>","{""A"":""Kwame Alexander and Diana Ross are both NYT best-selling authors."",""B"":""The Crossover and Secrets of a Sparrow are both books by Black authors that have reached the NYT Best Sellers list."",""C"":""Kwame Alexander's The Crossover and Diana Ross's Secrets of a Sparrow are both NYT best sellers, but the former is a children's book, whereas the latter is a memoir."",""D"":""The memoir Secrets of a Sparrow became an NYT best seller in 1993; The Crossover, a children's book, joined this list as well, but in 2017.""}","","converted",""
"52d1e997-2c54-4edd-af7f-0fdf86e2fd2e","0ffab8ab-2882-4339-b90f-c156abe09b32","english2","3","multiple_choice","medium","Though it does not guarantee a book's commercial success, _____ can play a key role in that success—a well-executed marketing campaign helped to make Richard Bachman's novel The Regulators the fifth-best-selling novel of 1996.","","{""A"":""originality"",""B"":""publicity"",""C"":""complexity"",""D"":""practicality""}","B","","1","[""reading comprehension"",""vocabulary""]","2025-08-10T03:02:12.654406+00:00","2025-09-06T00:15:19.043982+00:00","","","markdown","<p>Though it does not guarantee a book&#39;s commercial success, <span class=""fill-blank"" style=""display: inline-block; border-bottom: 1px solid #000; width: 60px; height: 1.2em;""></span> can play a key role in that success—a well-executed marketing campaign helped to make Richard Bachman&#39;s novel The Regulators the fifth-best-selling novel of 1996.</p>","{""A"":""originality"",""B"":""publicity"",""C"":""complexity"",""D"":""practicality""}","","<p>Though it does not guarantee a book&#39;s commercial success, <span class=""fill-blank"" style=""display: inline-block; border-bottom: 1px solid #000; width: 60px; height: 1.2em;""></span> can play a key role in that success—a well-executed marketing campaign helped to make Richard Bachman&#39;s novel The Regulators the fifth-best-selling novel of 1996.</p>","{""A"":""originality"",""B"":""publicity"",""C"":""complexity"",""D"":""practicality""}","","converted",""
"e5c456e0-cb36-414c-a843-39f4b80775fa","0ffab8ab-2882-4339-b90f-c156abe09b32","english2","6","multiple_choice","medium","Humans aren't the only ones who use tools. Other animals also find tools helpful. Octopuses use two halves of a seashell to provide protection or a place to hide. And despite sometimes being thought of as simple, many birds make clever use of tools as well. Striated herons have been observed using breadcrumbs and other lures to attract fish to the water's surface, making it easier for the herons to catch them.","","{""A"":""It explains that humans use tools for many different tasks."",""B"":""It argues that octopuses use tools more often than other animals do."",""C"":""It provides one example of tool use in a nonhuman animal."",""D"":""It emphasizes that octopuses are smarter than birds.""}","C","","1","[""reading comprehension"",""function""]","2025-08-10T03:02:12.654406+00:00","2025-09-06T00:15:20.159791+00:00","","","markdown","<p>Humans aren&#39;t the only ones who use tools. Other animals also find tools helpful. Octopuses use two halves of a seashell to provide protection or a place to hide. And despite sometimes being thought of as simple, many birds make clever use of tools as well. Striated herons have been observed using breadcrumbs and other lures to attract fish to the water&#39;s surface, making it easier for the herons to catch them.</p>","{""A"":""It explains that humans use tools for many different tasks."",""B"":""It argues that octopuses use tools more often than other animals do."",""C"":""It provides one example of tool use in a nonhuman animal."",""D"":""It emphasizes that octopuses are smarter than birds.""}","","<p>Humans aren&#39;t the only ones who use tools. Other animals also find tools helpful. Octopuses use two halves of a seashell to provide protection or a place to hide. And despite sometimes being thought of as simple, many birds make clever use of tools as well. Striated herons have been observed using breadcrumbs and other lures to attract fish to the water&#39;s surface, making it easier for the herons to catch them.</p>","{""A"":""It explains that humans use tools for many different tasks."",""B"":""It argues that octopuses use tools more often than other animals do."",""C"":""It provides one example of tool use in a nonhuman animal."",""D"":""It emphasizes that octopuses are smarter than birds.""}","","converted",""
"64b49460-8c82-4175-992a-d7ca150573dc","0ffab8ab-2882-4339-b90f-c156abe09b32","english2","7","multiple_choice","medium","President Richard Nixon is most famous for his participation in the 1970s Watergate political scandal, a convoluted tale of criminality and eroded ethics involving a constellation of associates such as Attorney General John Mitchell and Republican Party official Robert Mardian. But Nixon's legacy is complex: he has been praised for his role in opening relations between the United States and China, and he once made an attempt at reforming United States health care policy that is arguably a _____ to the Affordable Care Act, which became law during the Barack Obama administration.","","{""A"":""It compares the achievements of two historical figures."",""B"":""It offers information suggesting that a particular perception of a historical figure is an oversimplification."",""C"":""It provides evidence supporting a claim about a historical figure and that figure's associates."",""D"":""It explains why a historical figure's accomplishments are often disregarded by historians.""}","B","","1","[""reading comprehension"",""function""]","2025-08-10T03:02:12.654406+00:00","2025-09-06T00:15:20.382515+00:00","","","markdown","<p>President Richard Nixon is most famous for his participation in the 1970s Watergate political scandal, a convoluted tale of criminality and eroded ethics involving a constellation of associates such as Attorney General John Mitchell and Republican Party official Robert Mardian. But Nixon&#39;s legacy is complex: he has been praised for his role in opening relations between the United States and China, and he once made an attempt at reforming United States health care policy that is arguably a <span class=""fill-blank"" style=""display: inline-block; border-bottom: 1px solid #000; width: 60px; height: 1.2em;""></span> to the Affordable Care Act, which became law during the Barack Obama administration.</p>","{""A"":""It compares the achievements of two historical figures."",""B"":""It offers information suggesting that a particular perception of a historical figure is an oversimplification."",""C"":""It provides evidence supporting a claim about a historical figure and that figure's associates."",""D"":""It explains why a historical figure's accomplishments are often disregarded by historians.""}","","<p>President Richard Nixon is most famous for his participation in the 1970s Watergate political scandal, a convoluted tale of criminality and eroded ethics involving a constellation of associates such as Attorney General John Mitchell and Republican Party official Robert Mardian. But Nixon&#39;s legacy is complex: he has been praised for his role in opening relations between the United States and China, and he once made an attempt at reforming United States health care policy that is arguably a <span class=""fill-blank"" style=""display: inline-block; border-bottom: 1px solid #000; width: 60px; height: 1.2em;""></span> to the Affordable Care Act, which became law during the Barack Obama administration.</p>","{""A"":""It compares the achievements of two historical figures."",""B"":""It offers information suggesting that a particular perception of a historical figure is an oversimplification."",""C"":""It provides evidence supporting a claim about a historical figure and that figure's associates."",""D"":""It explains why a historical figure's accomplishments are often disregarded by historians.""}","","converted",""
"0d31ca34-7a2d-4c56-874c-507a47315b16","0ffab8ab-2882-4339-b90f-c156abe09b32","english2","9","multiple_choice","medium","Archaeologists have discovered a runestone in Norway that may contain the earliest example of written words in Scandinavia. Carbon dating at the discovery site revealed that the stone was likely carved between 1 and 250 CE. Runologist Kristel Zilmer believes the stone will be helpful in learning more about the use of runic alphabets in early Iron Age Scandinavia.","","{""A"":""A new method for dating rock samples"",""B"":""A runestone found in Norway"",""C"":""The research interests of Kristel Zilmer"",""D"":""Battles of the Iron Age""}","B","","1","[""reading comprehension"",""main topic""]","2025-08-10T04:48:24.776714+00:00","2025-09-06T00:15:21.123958+00:00","","","markdown","<p>Archaeologists have discovered a runestone in Norway that may contain the earliest example of written words in Scandinavia. Carbon dating at the discovery site revealed that the stone was likely carved between 1 and 250 CE. Runologist Kristel Zilmer believes the stone will be helpful in learning more about the use of runic alphabets in early Iron Age Scandinavia.</p>","{""A"":""A new method for dating rock samples"",""B"":""A runestone found in Norway"",""C"":""The research interests of Kristel Zilmer"",""D"":""Battles of the Iron Age""}","","<p>Archaeologists have discovered a runestone in Norway that may contain the earliest example of written words in Scandinavia. Carbon dating at the discovery site revealed that the stone was likely carved between 1 and 250 CE. Runologist Kristel Zilmer believes the stone will be helpful in learning more about the use of runic alphabets in early Iron Age Scandinavia.</p>","{""A"":""A new method for dating rock samples"",""B"":""A runestone found in Norway"",""C"":""The research interests of Kristel Zilmer"",""D"":""Battles of the Iron Age""}","","converted",""
